school_number,grade,charter,pass
83,Grade 5,0,0
83,Grade 5,0,0
83,Grade 5,0,0
83,Grade 5,0,0
83,Grade 5,0,0
83,Grade 5,0,0
83,Grade 5,0,0
83,Grade 5,0,0
83,Grade 5,0,0
83,Grade 5,0,0
83,Grade 5,0,0
83,Grade 5,0,0
83,Grade 5,0,0
83,Grade 5,0,0
83,Grade 5,0,0
83,Grade 5,0,0
83,Grade 5,0,0
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,1
84,Grade 3,0,0
84,Grade 3,0,0
84,Grade 3,0,0
84,Grade 3,0,0
84,Grade 3,0,0
84,Grade 3,0,0
84,Grade 3,0,0
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,1
84,Grade 4,0,0
84,Grade 4,0,0
84,Grade 4,0,0
84,Grade 4,0,0
84,Grade 4,0,0
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,1
84,Grade 5,0,0
84,Grade 5,0,0
84,Grade 5,0,0
84,Grade 5,0,0
84,Grade 5,0,0
84,Grade 5,0,0
84,Grade 5,0,0
85,Grade 3,0,1
85,Grade 3,0,1
85,Grade 3,0,1
85,Grade 3,0,1
85,Grade 3,0,1
85,Grade 3,0,1
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 3,0,0
85,Grade 4,0,1
85,Grade 4,0,1
85,Grade 4,0,1
85,Grade 4,0,1
85,Grade 4,0,1
85,Grade 4,0,1
85,Grade 4,0,1
85,Grade 4,0,1
85,Grade 4,0,1
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 4,0,0
85,Grade 5,0,1
85,Grade 5,0,1
85,Grade 5,0,1
85,Grade 5,0,1
85,Grade 5,0,1
85,Grade 5,0,1
85,Grade 5,0,1
85,Grade 5,0,1
85,Grade 5,0,1
85,Grade 5,0,1
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
85,Grade 5,0,0
87,Grade 3,0,1
87,Grade 3,0,1
87,Grade 3,0,1
87,Grade 3,0,1
87,Grade 3,0,1
87,Grade 3,0,1
87,Grade 3,0,1
87,Grade 3,0,1
87,Grade 3,0,1
87,Grade 3,0,1
87,Grade 3,0,1
87,Grade 3,0,0
87,Grade 3,0,0
87,Grade 3,0,0
87,Grade 3,0,0
87,Grade 3,0,0
87,Grade 3,0,0
87,Grade 3,0,0
87,Grade 3,0,0
87,Grade 3,0,0
87,Grade 4,0,1
87,Grade 4,0,1
87,Grade 4,0,1
87,Grade 4,0,1
87,Grade 4,0,1
87,Grade 4,0,1
87,Grade 4,0,1
87,Grade 4,0,1
87,Grade 4,0,1
87,Grade 4,0,0
87,Grade 4,0,0
87,Grade 4,0,0
87,Grade 4,0,0
87,Grade 4,0,0
87,Grade 4,0,0
87,Grade 4,0,0
87,Grade 4,0,0
87,Grade 4,0,0
87,Grade 4,0,0
87,Grade 4,0,0
87,Grade 4,0,0
87,Grade 5,0,1
87,Grade 5,0,1
87,Grade 5,0,1
87,Grade 5,0,1
87,Grade 5,0,1
87,Grade 5,0,1
87,Grade 5,0,1
87,Grade 5,0,1
87,Grade 5,0,1
87,Grade 5,0,1
87,Grade 5,0,1
87,Grade 5,0,0
87,Grade 5,0,0
87,Grade 5,0,0
87,Grade 5,0,0
87,Grade 5,0,0
87,Grade 5,0,0
87,Grade 5,0,0
88,Grade 3,0,1
88,Grade 3,0,1
88,Grade 3,0,1
88,Grade 3,0,1
88,Grade 3,0,1
88,Grade 3,0,1
88,Grade 3,0,1
88,Grade 3,0,1
88,Grade 3,0,1
88,Grade 3,0,1
88,Grade 3,0,1
88,Grade 3,0,1
88,Grade 3,0,1
88,Grade 3,0,1
88,Grade 3,0,1
88,Grade 3,0,1
88,Grade 3,0,1
88,Grade 3,0,1
88,Grade 3,0,1
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 3,0,0
88,Grade 4,0,1
88,Grade 4,0,1
88,Grade 4,0,1
88,Grade 4,0,1
88,Grade 4,0,1
88,Grade 4,0,1
88,Grade 4,0,1
88,Grade 4,0,1
88,Grade 4,0,1
88,Grade 4,0,1
88,Grade 4,0,1
88,Grade 4,0,1
88,Grade 4,0,1
88,Grade 4,0,1
88,Grade 4,0,1
88,Grade 4,0,1
88,Grade 4,0,1
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 4,0,0
88,Grade 5,0,1
88,Grade 5,0,1
88,Grade 5,0,1
88,Grade 5,0,1
88,Grade 5,0,1
88,Grade 5,0,1
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
88,Grade 5,0,0
89,Grade 3,0,1
89,Grade 3,0,1
89,Grade 3,0,1
89,Grade 3,0,0
89,Grade 3,0,0
89,Grade 3,0,0
89,Grade 3,0,0
89,Grade 3,0,0
89,Grade 3,0,0
89,Grade 3,0,0
89,Grade 3,0,0
89,Grade 3,0,0
89,Grade 3,0,0
89,Grade 3,0,0
89,Grade 4,0,1
89,Grade 4,0,1
89,Grade 4,0,1
89,Grade 4,0,1
89,Grade 4,0,0
89,Grade 4,0,0
89,Grade 4,0,0
89,Grade 4,0,0
89,Grade 4,0,0
89,Grade 4,0,0
89,Grade 4,0,0
89,Grade 4,0,0
89,Grade 4,0,0
89,Grade 4,0,0
89,Grade 4,0,0
89,Grade 4,0,0
89,Grade 4,0,0
89,Grade 4,0,0
89,Grade 4,0,0
89,Grade 4,0,0
89,Grade 4,0,0
89,Grade 5,0,1
89,Grade 5,0,1
89,Grade 5,0,1
89,Grade 5,0,1
89,Grade 5,0,1
89,Grade 5,0,1
89,Grade 5,0,0
89,Grade 5,0,0
89,Grade 5,0,0
89,Grade 5,0,0
89,Grade 5,0,0
89,Grade 5,0,0
89,Grade 5,0,0
89,Grade 5,0,0
89,Grade 5,0,0
89,Grade 5,0,0
89,Grade 5,0,0
89,Grade 5,0,0
89,Grade 5,0,0
89,Grade 5,0,0
89,Grade 5,0,0
89,Grade 5,0,0
89,Grade 5,0,0
95,Grade 3,0,1
95,Grade 3,0,1
95,Grade 3,0,1
95,Grade 3,0,1
95,Grade 3,0,1
95,Grade 3,0,1
95,Grade 3,0,1
95,Grade 3,0,1
95,Grade 3,0,1
95,Grade 3,0,1
95,Grade 3,0,1
95,Grade 3,0,1
95,Grade 3,0,1
95,Grade 3,0,1
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 3,0,0
95,Grade 4,0,1
95,Grade 4,0,1
95,Grade 4,0,1
95,Grade 4,0,1
95,Grade 4,0,1
95,Grade 4,0,1
95,Grade 4,0,1
95,Grade 4,0,1
95,Grade 4,0,1
95,Grade 4,0,1
95,Grade 4,0,1
95,Grade 4,0,1
95,Grade 4,0,1
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 4,0,0
95,Grade 5,0,1
95,Grade 5,0,1
95,Grade 5,0,1
95,Grade 5,0,1
95,Grade 5,0,1
95,Grade 5,0,1
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
95,Grade 5,0,0
97,Grade 3,0,1
97,Grade 3,0,1
97,Grade 3,0,1
97,Grade 3,0,1
97,Grade 3,0,1
97,Grade 3,0,1
97,Grade 3,0,1
97,Grade 3,0,1
97,Grade 3,0,1
97,Grade 3,0,1
97,Grade 3,0,0
97,Grade 3,0,0
97,Grade 3,0,0
97,Grade 3,0,0
97,Grade 3,0,0
97,Grade 3,0,0
97,Grade 3,0,0
97,Grade 3,0,0
97,Grade 3,0,0
97,Grade 3,0,0
97,Grade 3,0,0
97,Grade 3,0,0
97,Grade 3,0,0
97,Grade 3,0,0
97,Grade 3,0,0
97,Grade 3,0,0
97,Grade 3,0,0
97,Grade 3,0,0
97,Grade 3,0,0
97,Grade 3,0,0
97,Grade 3,0,0
97,Grade 3,0,0
97,Grade 3,0,0
97,Grade 3,0,0
97,Grade 3,0,0
97,Grade 3,0,0
97,Grade 4,0,1
97,Grade 4,0,1
97,Grade 4,0,1
97,Grade 4,0,1
97,Grade 4,0,0
97,Grade 4,0,0
97,Grade 4,0,0
97,Grade 4,0,0
97,Grade 4,0,0
97,Grade 4,0,0
97,Grade 4,0,0
97,Grade 4,0,0
97,Grade 4,0,0
97,Grade 4,0,0
97,Grade 4,0,0
97,Grade 4,0,0
97,Grade 4,0,0
97,Grade 4,0,0
97,Grade 4,0,0
97,Grade 4,0,0
97,Grade 4,0,0
97,Grade 4,0,0
97,Grade 4,0,0
97,Grade 4,0,0
97,Grade 4,0,0
97,Grade 4,0,0
97,Grade 4,0,0
97,Grade 4,0,0
97,Grade 4,0,0
97,Grade 4,0,0
97,Grade 5,0,1
97,Grade 5,0,1
97,Grade 5,0,1
97,Grade 5,0,1
97,Grade 5,0,0
97,Grade 5,0,0
97,Grade 5,0,0
97,Grade 5,0,0
97,Grade 5,0,0
97,Grade 5,0,0
97,Grade 5,0,0
97,Grade 5,0,0
97,Grade 5,0,0
97,Grade 5,0,0
97,Grade 5,0,0
97,Grade 5,0,0
97,Grade 5,0,0
97,Grade 5,0,0
97,Grade 5,0,0
97,Grade 5,0,0
97,Grade 5,0,0
97,Grade 5,0,0
97,Grade 5,0,0
97,Grade 5,0,0
97,Grade 5,0,0
97,Grade 5,0,0
97,Grade 5,0,0
105,Grade 3,0,1
105,Grade 3,0,1
105,Grade 3,0,1
105,Grade 3,0,1
105,Grade 3,0,1
105,Grade 3,0,1
105,Grade 3,0,1
105,Grade 3,0,1
105,Grade 3,0,1
105,Grade 3,0,1
105,Grade 3,0,1
105,Grade 3,0,1
105,Grade 3,0,1
105,Grade 3,0,1
105,Grade 3,0,1
105,Grade 3,0,1
105,Grade 3,0,1
105,Grade 3,0,1
105,Grade 3,0,1
105,Grade 3,0,1
105,Grade 3,0,1
105,Grade 3,0,1
105,Grade 3,0,1
105,Grade 3,0,1
105,Grade 3,0,1
105,Grade 3,0,1
105,Grade 3,0,1
105,Grade 3,0,1
105,Grade 3,0,1
105,Grade 3,0,1
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 3,0,0
105,Grade 4,0,1
105,Grade 4,0,1
105,Grade 4,0,1
105,Grade 4,0,1
105,Grade 4,0,1
105,Grade 4,0,1
105,Grade 4,0,1
105,Grade 4,0,1
105,Grade 4,0,1
105,Grade 4,0,1
105,Grade 4,0,1
105,Grade 4,0,1
105,Grade 4,0,1
105,Grade 4,0,1
105,Grade 4,0,1
105,Grade 4,0,1
105,Grade 4,0,1
105,Grade 4,0,1
105,Grade 4,0,1
105,Grade 4,0,1
105,Grade 4,0,1
105,Grade 4,0,1
105,Grade 4,0,1
105,Grade 4,0,1
105,Grade 4,0,1
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 4,0,0
105,Grade 5,0,1
105,Grade 5,0,1
105,Grade 5,0,1
105,Grade 5,0,1
105,Grade 5,0,1
105,Grade 5,0,1
105,Grade 5,0,1
105,Grade 5,0,1
105,Grade 5,0,1
105,Grade 5,0,1
105,Grade 5,0,1
105,Grade 5,0,1
105,Grade 5,0,1
105,Grade 5,0,1
105,Grade 5,0,1
105,Grade 5,0,1
105,Grade 5,0,1
105,Grade 5,0,1
105,Grade 5,0,1
105,Grade 5,0,1
105,Grade 5,0,1
105,Grade 5,0,1
105,Grade 5,0,1
105,Grade 5,0,1
105,Grade 5,0,1
105,Grade 5,0,1
